customer,state,gender,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount
KB72438,California,F,198342012.0,65989.0,123.0,Personal Auto,SUV,115.545086
TR67616,Oregon,M,47313670.0,30686.0,61.0,Corporate Auto,Four-Door Car,19.938981
HB67642,Arizona,F,346113790.0,20090.0,109.0,Personal Auto,Sports Car,523.2
VV77534,Oregon,M,139765193.0,77094.0,176.0,Personal Auto,SUV,444.470676
GL67540,California,F,59040881.99999999,97413.0,73.0,Personal Auto,Four-Door Car,268.819985
SV50502,Oregon,F,55958350.0,79189.0,69.0,Corporate Auto,Four-Door Car,331.2
OA57352,Arizona,F,62739118.99999999,18577.0,86.0,Personal Auto,Four-Door Car,412.8
AX86150,Washington,M,26567131.0,62777.0,67.0,Personal Auto,Two-Door Car,101.288069
EM29359,Nevada,Male,71265965.0,17483.0,183.0,Personal Auto,Luxury Car,1317.6
SF57173,Oregon,Male,46016341.0,84394.0,114.0,Personal Auto,SUV,691.412378
SW31412,Oregon,F,148080562.0,41440.0,62.0,Personal Auto,Four-Door Car,297.6
RE81445,Oregon,F,57345981.99999999,98132.0,71.0,Personal Auto,Two-Door Car,50.587035
LC25393,California,Male,277762891.0,88220.0,230.0,Personal Auto,Luxury Car,151.528482
UX38930,Arizona,F,103643475.0,58327.0,129.0,Personal Auto,SUV,347.075948
HD95496,Oregon,Male,78519014.0,25950.0,66.0,Personal Auto,Two-Door Car,271.697529
RX24650,Oregon,Male,47729438.0,20993.0,133.0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,142265049.0,65726.0,177.0,Corporate Auto,SUV,849.6
MT41386,Washington,M,28754324.0,84768.0,72.0,Personal Auto,Two-Door Car,110.484661
WZ40465,Washington,F,50412996.0,36234.0,63.0,Personal Auto,Four-Door Car,113.534474
DB42794,California,Male,43629312.0,58842.0,110.0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,F,96245244.0,25629.0,124.0,Corporate Auto,Sports Car,595.2
IP69763,Washington,F,219144054.99999997,77311.0,181.0,Personal Auto,SUV,113.609508
HX74855,Washington,M,24715284.0,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
QN65180,Oregon,F,219039136.0,22254.0,79.0,Personal Auto,Four-Door Car,125.194389
GE47180,Nevada,Male,90288214.0,65974.0,113.0,Personal Auto,Sports Car,235.220971
BH86846,Washington,M,207082588.0,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
MN61620,Arizona,F,98772957.0,67752.0,131.0,Personal Auto,Sports Car,168.517149
YH86390,California,F,48150097.0,25398.0,64.0,Corporate Auto,Four-Door Car,307.2
YH61661,California,M,82606398.0,33321.0,105.0,Special Auto,SUV,504.0
LN31673,Washington,,113180898.0,38923.0,99.0,Personal Auto,Four-Door Car,115.728852
WE68644,Oregon,F,38039218.0,20325.0,100.0,Personal Auto,Sports Car,668.29397
EZ30498,Oregon,M,86354035.0,13129.0,117.0,Personal Auto,SUV,700.901632
NM88660,Nevada,M,35858841.0,49080.0,91.0,Corporate Auto,Four-Door Car,25.299
MZ82036,Nevada,M,48892528.0,42536.0,63.0,Personal Auto,Four-Door Car,375.330097
ID20929,Oregon,M,27569417.0,29926.0,74.0,Corporate Auto,Four-Door Car,418.233667
TT82373,California,F,109371785.00000001,21450.0,138.0,Personal Auto,Sports Car,938.513425
OH64088,California,M,73755679.0,33345.0,65.0,Corporate Auto,Four-Door Car,338.619869
SK97780,California,F,101107782.0,15752.0,90.0,Corporate Auto,Two-Door Car,339.344531
IO33050,Oregon,F,51194143.0,40169.0,65.0,Personal Auto,Four-Door Car,302.818833
XA55917,California,F,85338320.0,26049.0,113.0,Personal Auto,SUV,619.165344
RQ19236,Arizona,M,80428038.0,55411.0,100.0,Personal Auto,Sports Car,259.561195
QC47433,Oregon,M,25544371.0,12459.0,70.0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,M,180739400.0,64620.0,76.0,Personal Auto,Two-Door Car,364.8
XH97711,California,M,24305066.0,83140.0,61.0,Corporate Auto,Four-Door Car,179.161843
KC17170,Arizona,F,54656040.0,54422.0,68.0,Corporate Auto,Four-Door Car,75.501852
ZN47335,California,M,103575142.0,68309.0,131.0,Corporate Auto,SUV,306.983596
EI46264,California,M,25378139.0,56621.0,65.0,Personal Auto,Four-Door Car,84.026848
EK87864,Arizona,F,28219471.999999996,38977.0,70.0,Special Auto,Four-Door Car,139.489926
NS10490,Oregon,F,141586136.0,83235.0,70.0,Personal Auto,Two-Door Car,336.0
IU96845,AZ,M,62854768.99999999,32390.0,80.0,Personal Auto,Four-Door Car,91.417923
QL93655,Oregon,F,114734814.99999999,66538.0,95.0,Personal Auto,Two-Door Car,317.844812
PF40592,Washington,F,49426306.0,23285.0,65.0,Personal Auto,Two-Door Car,118.446235
LZ34046,Oregon,M,235946802.0,76358.0,66.0,Personal Auto,Four-Door Car,86.461582
JC80093,Washington,M,25725066.0,21104.0,66.0,Personal Auto,Four-Door Car,118.454974
YE88490,AZ,F,53808986.0,55350.0,67.0,Personal Auto,Four-Door Car,321.6
YC80498,California,F,47705509.0,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
AI85843,AZ,F,67566514.0,33288.0,86.0,Personal Auto,Four-Door Car,221.856184
FY51713,AZ,F,35707605.0,56168.0,88.0,Personal Auto,Four-Door Car,614.675906
WQ18638,Oregon,M,54268640.0,23105.0,69.0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,F,27303138.0,36218.0,68.0,Personal Auto,Four-Door Car,145.252168
TC97762,California,F,49826814.0,52275.0,62.0,Corporate Auto,Four-Door Car,374.240783
QC87108,Oregon,F,87692668.0,49665.0,74.0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,M,42206135.0,32471.0,110.0,Personal Auto,Two-Door Car,528.0
CK19789,California,F,58871819.99999999,62773.0,73.0,Personal Auto,Four-Door Car,80.669257
UV12583,California,F,47005838.0,76694.0,117.0,Personal Auto,SUV,561.6
JC11405,Oregon,M,109639572.0,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
BG85305,Nevada,M,37578047.0,36633.0,96.0,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,M,129417335.00000001,77060.0,106.0,Personal Auto,SUV,468.566133
XN11823,Nevada,F,37644651.0,92600.0,94.0,Corporate Auto,Two-Door Car,842.43785
RP19541,AZ,M,75821138.0,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,F,82777456.0,45257.0,103.0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,M,25764556.0,26854.0,66.0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,F,82053879.0,85840.0,102.0,Corporate Auto,SUV,138.722385
PB54378,Oregon,F,195824689.0,26463.0,72.0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,F,64815266.0,30689.0,81.0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,M,25993109.0,29590.0,66.0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,F,98303376.0,25965.0,253.0,Personal Auto,Luxury SUV,1214.4
CF57022,Oregon,M,104426514.0,17269.0,139.0,Personal Auto,SUV,667.2
GM16780,Oregon,M,360575370.0,90330.0,137.0,Corporate Auto,Sports Car,192.085299
YH92099,AZ,F,30879999.0,18558.0,80.0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,M,44437362.0,46384.0,113.0,Corporate Auto,Four-Door Car,251.774574
FJ54907,Oregon,F,71809710.0,42303.0,180.0,Personal Auto,Luxury SUV,1210.920949
CU26127,California,F,156560343.0,71731.0,130.0,Corporate Auto,SUV,599.648466
YH60476,Oregon,M,57801822.0,51066.0,74.0,Corporate Auto,Four-Door Car,787.993313
UA51318,Arizona,F,51166240.0,26173.0,68.0,Corporate Auto,Four-Door Car,449.819671
BV55014,Oregon,M,72687370.0,24445.0,63.0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,26166139.0,72302.0,66.0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,37384362.0,27208.0,102.0,Personal Auto,SUV,489.6
CR92802,California,F,27253564.0,36650.0,69.0,Special Auto,Four-Door Car,56.60333
SL35268,Arizona,Male,54538612.0,30855.0,68.0,Corporate Auto,Four-Door Car,259.060862
JS42382,Oregon,Male,61729142.00000001,99960.0,76.0,Corporate Auto,Four-Door Car,364.8
VP57424,Nevada,F,69970086.0,55873.0,88.0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,F,41962577.0,18052.0,111.0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,F,78581098.0,28937.0,104.0,Personal Auto,SUV,117.959654
LL62746,Oregon,Male,89706473.0,12829.0,118.0,Personal Auto,SUV,328.231432
JQ56711,Oregon,F,59231172.0,92163.0,73.0,Personal Auto,Two-Door Car,66.568642
AW77988,Oregon,Male,358505994.0,17588.0,192.0,Personal Auto,Luxury Car,1382.4
QP84605,Washington,F,87098453.0,41546.0,111.0,Corporate Auto,Four-Door Car,121.306839
IB87349,California,M,45285049.0,70340.0,113.0,Special Auto,Four-Door Car,542.4
BW80872,Washington,M,44344112.0,34549.0,111.0,Personal Auto,Four-Door Car,125.933005
PX70175,Arizona,M,79960075.0,93459.0,99.0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,M,51297390.0,86148.0,65.0,Personal Auto,Four-Door Car,312.0
IS50283,California,F,56971752.0,27048.0,72.0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,F,92171306.0,73259.0,115.0,Personal Auto,SUV,673.34265
KN34250,Oregon,F,102089276.0,35482.0,129.0,Corporate Auto,SUV,619.2
GN46207,Oregon,F,41706873.0,29462.0,107.0,Personal Auto,SUV,513.6
KL57176,Oregon,F,45054058.0,67801.0,115.0,Personal Auto,SUV,23.810491
JY90595,Arizona,M,55286650.0,16042.0,73.0,Personal Auto,Two-Door Car,350.4
HK26543,California,M,50458667.0,28056.0,64.0,Personal Auto,Four-Door Car,307.2
PN86062,California,M,29627225.0,16495.0,85.0,Corporate Auto,Four-Door Car,408.0
VW27730,California,F,86659564.0,41163.0,108.0,Corporate Auto,SUV,231.922173
MO56878,California,M,154884320.0,33799.0,109.0,Corporate Auto,SUV,664.980242
VO38365,Washington,F,88611495.0,90125.0,110.0,Corporate Auto,SUV,128.645946
SV35618,Oregon,F,59347415.0,87747.0,147.0,Personal Auto,SUV,46.492039
RX12347,Nevada,M,35432321.0,35695.0,90.0,Personal Auto,Four-Door Car,432.0
FR55658,California,M,34900283.0,90985.0,87.0,Personal Auto,Four-Door Car,78.085149
ZU73588,California,M,59897739.0,66839.0,154.0,Personal Auto,Sports Car,739.2
VM13430,Oregon,F,86091582.0,79090.0,107.0,Corporate Auto,SUV,289.040734
TC78849,Oregon,M,24974551.0,24825.0,64.0,Personal Auto,Two-Door Car,155.938593
VC34764,California,M,70191772.0,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WO90953,Oregon,F,53879263.0,56835.0,67.0,Personal Auto,Two-Door Car,326.549425
KO46064,California,M,27302028.999999996,46135.0,69.0,Personal Auto,Four-Door Car,103.935601
BI38192,Oregon,F,79370648.0,22862.0,67.0,Personal Auto,Two-Door Car,321.6
PU18983,Oregon,F,86081572.0,21450.0,110.0,Personal Auto,Sports Car,528.0
SW79912,Oregon,M,26325458.0,95854.0,65.0,Personal Auto,Two-Door Car,312.0
ES39217,Oregon,F,77850042.0,44897.0,99.0,Personal Auto,Four-Door Car,580.72531
KP72427,Washington,M,216398386.0,64455.0,108.0,Personal Auto,SUV,133.735395
UA19178,Oregon,F,49808250.0,53265.0,62.0,Personal Auto,Four-Door Car,238.005074
XF57481,Washington,M,106409393.0,50450.0,90.0,Personal Auto,Two-Door Car,135.892444
CN90378,California,F,68625083.0,54780.0,88.0,Personal Auto,Four-Door Car,135.26125
UI55951,California,M,55480318.99999999,67798.0,69.0,Personal Auto,Four-Door Car,331.2
FF28650,Oregon,M,83126816.0,21442.0,118.0,Personal Auto,SUV,566.4
FS55302,California,M,23899810.0,27615.0,62.0,Personal Auto,Four-Door Car,297.6
TN79487,California,M,44581134.0,17622.0,65.0,Personal Auto,Four-Door Car,312.0
HG32616,Nevada,M,52957417.00000001,50200.0,135.0,Personal Auto,Sports Car,637.063458
PM27367,California,F,27789037.0,73570.0,70.0,Special Auto,Two-Door Car,75.936096
BH35482,Washington,M,49309493.0,70412.0,61.0,Corporate Auto,Two-Door Car,136.291083
QE22757,Nevada,M,24913170.0,36631.0,62.0,Personal Auto,Four-Door Car,67.530904
ON77649,Oregon,F,29088759.000000004,35895.0,73.0,Personal Auto,Four-Door Car,312.921256
RN82884,Arizona,F,42829480.0,40864.0,109.0,Personal Auto,SUV,166.937747
FF58467,Arizona,F,50907813.0,93018.0,63.0,Personal Auto,Four-Door Car,135.382194
BS83666,Oregon,M,73661883.0,70014.0,62.0,Corporate Auto,Four-Door Car,17.742954
WO29605,Oregon,F,24368751.0,48875.0,61.0,Personal Auto,Two-Door Car,1.838367
TL77607,California,M,88526887.0,67969.0,74.0,Personal Auto,Four-Door Car,197.776009
OS39723,Oregon,F,56004965.0,68665.0,69.0,Personal Auto,Two-Door Car,331.2
FN69743,California,M,46365465.0,26802.0,66.0,Corporate Auto,Two-Door Car,316.8
TU92578,California,M,146966355.0,45345.0,125.0,Personal Auto,SUV,600.0
TL43709,Washington,M,89721403.0,89689.0,74.0,Personal Auto,Four-Door Car,136.829537
YE68736,California,F,77248401.0,32051.0,193.0,Personal Auto,SUV,926.4
OB96537,Oregon,M,59466706.99999999,81139.0,74.0,Special Auto,Four-Door Car,392.6364
EU68825,Oregon,F,80005451.0,63834.0,100.0,Personal Auto,Sports Car,215.226476
CC31456,Arizona,M,64575610.0,37548.0,81.0,Special Auto,Four-Door Car,160.598662
LN26837,California,M,25924378.0,72421.0,65.0,Personal Auto,Four-Door Car,312.0
YI92916,Nevada,M,46784234.0,83102.0,116.0,Corporate Auto,Four-Door Car,443.670399
NW54906,Oregon,M,138699271.0,28432.0,118.0,Personal Auto,SUV,612.300581
ME77513,Nevada,F,87177778.0,83707.0,108.0,Corporate Auto,Four-Door Car,290.391526
UK76891,California,F,52339868.0,63259.0,65.0,Corporate Auto,Four-Door Car,316.795337
YD74948,Oregon,F,24724692.0,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
HB64268,Washington,M,28136926.0,43836.0,73.0,Personal Auto,Four-Door Car,138.130879
BW52697,California,F,55050569.99999999,86132.0,68.0,Personal Auto,Two-Door Car,301.437365
NL41409,Oregon,F,26062085.0,28519.0,66.0,Personal Auto,Two-Door Car,456.473115
OD69005,Arizona,F,104819438.0,39102.0,88.0,Personal Auto,Four-Door Car,152.338562
UK70255,California,F,304757805.0,97298.0,128.0,Personal Auto,Sports Car,48.517439
QT25383,Nevada,M,63649022.0,41986.0,84.0,Personal Auto,Two-Door Car,430.375049
NS45347,Oregon,F,56314518.99999999,17291.0,73.0,Personal Auto,Four-Door Car,350.4
XW89091,California,M,98165283.0,37256.0,62.0,Personal Auto,Four-Door Car,128.969729
YC11951,Oregon,M,75191336.0,96306.0,95.0,Corporate Auto,Four-Door Car,185.355353
UY18770,California,F,101797170.0,14290.0,271.0,Personal Auto,Luxury SUV,1300.8
RA49085,California,F,27728392.0,37038.0,71.0,Corporate Auto,Four-Door Car,9.071305
BG84194,Oregon,M,40375018.0,90760.0,103.0,Special Auto,SUV,133.475315
PT64580,Washington,M,41919661.0,77048.0,103.0,Personal Auto,SUV,141.199465
MR67738,Oregon,F,26768678.999999996,54480.0,67.0,Personal Auto,Four-Door Car,321.6
DM95829,California,M,25239596.0,16244.0,68.0,Personal Auto,Two-Door Car,623.223617
DB75522,California,F,69884016.0,22436.0,89.0,Special Auto,Four-Door Car,427.2
LM34525,Washington,F,87420578.0,71592.0,72.0,Personal Auto,Four-Door Car,141.725051
WW30771,Arizona,M,26733196.000000004,28728.0,67.0,Personal Auto,Four-Door Car,321.6
QP65569,Arizona,M,121573299.0,57449.0,103.0,Personal Auto,Four-Door Car,494.4
TN50051,California,F,29577640.000000004,83318.0,73.0,Personal Auto,Two-Door Car,211.336937
UO86707,Washington,M,71739094.0,75217.0,61.0,Personal Auto,Four-Door Car,147.080303
NX18774,Oregon,M,84156846.0,55308.0,107.0,Corporate Auto,SUV,513.6
DA69469,Oregon,F,268431245.00000003,36068.0,97.0,Personal Auto,Two-Door Car,113.367765
CN23147,Oregon,M,130571707.0,48804.0,112.0,Corporate Auto,Four-Door Car,537.6
GH42026,Oregon,M,85351089.0,55790.0,111.0,Personal Auto,SUV,117.672722
BD16530,Arizona,F,82934819.0,70258.0,69.0,Personal Auto,Four-Door Car,225.145949
WK23685,Oregon,F,66368598.0,47274.0,83.0,Corporate Auto,Four-Door Car,182.432565
GR62267,Washington,F,56090825.0,44705.0,71.0,Personal Auto,Two-Door Car,148.173152
GF97874,Washington,F,52756269.99999999,70446.0,65.0,Personal Auto,Four-Door Car,155.570802
ZH19885,Washington,F,25145920.0,43860.0,65.0,Personal Auto,Four-Door Car,156.124914
UK25655,Oregon,F,34352501.0,64348.0,86.0,Personal Auto,Two-Door Car,212.391975
EL93539,California,M,57574423.0,88997.0,72.0,Special Auto,Four-Door Car,174.041566
EE99484,Washington,F,25145920.0,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
DP46882,California,F,28864515.999999996,10312.0,78.0,Corporate Auto,Four-Door Car,486.278557
TK60799,Arizona,F,41600181.0,96263.0,103.0,Personal Auto,SUV,1.924709
DN29808,California,F,28462453.999999996,28919.0,72.0,Corporate Auto,Four-Door Car,518.4
NG66579,Oregon,M,50596162.0,41869.0,64.0,Personal Auto,Two-Door Car,262.12205
ED50963,California,F,26888640.000000004,32808.0,68.0,Personal Auto,Four-Door Car,541.695658
GP40701,California,F,82776376.0,79780.0,68.0,Personal Auto,Four-Door Car,326.4
CP98451,Oregon,F,90579353.0,91025.0,112.0,Personal Auto,SUV,327.682669
NX52648,California,F,38017504.0,33043.0,95.0,Personal Auto,Two-Door Car,456.0
ZC32510,Arizona,M,93393416.0,69442.0,118.0,Personal Auto,Four-Door Car,1265.570302
EB59129,Oregon,F,25957480.0,47234.0,65.0,Personal Auto,Four-Door Car,15.631363
RA70851,Oregon,M,74376933.0,86863.0,92.0,Personal Auto,Four-Door Car,441.6
PM19162,Oregon,M,145367876.0,25805.0,66.0,Personal Auto,Four-Door Car,375.866091
MS59005,Nevada,M,59133059.0,43676.0,76.0,Personal Auto,Four-Door Car,364.8
SU71163,Arizona,M,27716630.0,59855.0,74.0,Personal Auto,Two-Door Car,355.2
BD35676,Arizona,M,291943664.0,35296.0,126.0,Personal Auto,SUV,452.616872
NI44621,Oregon,F,98803858.0,36576.0,125.0,Personal Auto,SUV,113.450122
EW33419,California,F,151144024.0,28513.0,100.0,Corporate Auto,SUV,480.0
HX44948,Oregon,M,57599107.99999999,85448.0,72.0,Special Auto,Four-Door Car,16.03451
DL36983,Oregon,F,84951642.0,23791.0,110.0,Personal Auto,Two-Door Car,615.27228
XR87264,California,F,43811842.0,20597.0,112.0,Personal Auto,Four-Door Car,615.256301
NN99001,Arizona,F,69978274.0,56940.0,87.0,Personal Auto,Four-Door Car,512.66245
XV95530,Oregon,M,114305885.00000001,93210.0,71.0,Personal Auto,Two-Door Car,74.523935
OL97871,Oregon,F,74824861.0,48992.0,94.0,Personal Auto,Four-Door Car,426.072946
HQ23708,Arizona,F,85969166.0,53736.0,71.0,Personal Auto,Two-Door Car,169.287785
WR63188,Arizona,M,78549608.0,25378.0,66.0,Personal Auto,Four-Door Car,419.464143
NG82219,Oregon,F,25824085.0,76731.0,64.0,Personal Auto,Four-Door Car,201.455005
KU29408,Washington,M,90757682.0,37722.0,116.0,Corporate Auto,Sports Car,158.077504
RE46783,California,F,41185886.0,69379.0,103.0,Personal Auto,Two-Door Car,494.4
RU94434,Oregon,M,121573299.0,57449.0,103.0,Personal Auto,Four-Door Car,494.4
NV61299,Arizona,F,277896924.0,33806.0,89.0,Corporate Auto,Four-Door Car,395.729716
DX31066,Washington,F,26672700.0,94041.0,66.0,Personal Auto,Four-Door Car,159.756733
CY50337,Oregon,F,109284071.0,74965.0,90.0,Personal Auto,Four-Door Car,58.557552
TJ20375,Arizona,F,76153813.0,34095.0,63.0,Personal Auto,Two-Door Car,302.4
JJ76159,California,M,24346812.0,96045.0,61.0,Corporate Auto,Four-Door Car,8.582971
BG15419,Nevada,F,141953603.0,86355.0,118.0,Personal Auto,Sports Car,285.418473
AO74776,California,F,94276849.0,27824.0,118.0,Personal Auto,SUV,566.4
HQ82233,California,M,119824209.00000001,42995.0,101.0,Personal Auto,SUV,410.508316
OL72737,Oregon,F,31027895.0,21235.0,79.0,Personal Auto,Two-Door Car,244.23135
ZQ59828,California,M,42226312.0,74585.0,106.0,Personal Auto,SUV,218.598065
NZ15548,Oregon,M,40238144.0,41833.0,103.0,Personal Auto,Four-Door Car,643.826716
XK61304,California,F,52971518.00000001,23908.0,70.0,Personal Auto,Four-Door Car,336.0
CM94425,Arizona,M,44162062.0,61953.0,113.0,Personal Auto,SUV,497.047297
MY37953,Arizona,F,258309098.0,73760.0,107.0,Personal Auto,Sports Car,230.245772
XP64922,Oregon,F,29743149.0,23333.0,74.0,Corporate Auto,Four-Door Car,5.622751
LN50325,Arizona,F,100646083.0,20440.0,128.0,Corporate Auto,Sports Car,614.4
HJ15383,Washington,M,80324019.0,27658.0,68.0,Personal Auto,Four-Door Car,160.07526
KH59823,California,M,54892141.0,50943.0,139.0,Special Auto,SUV,667.2
YM79169,California,M,26127567.0,19003.0,71.0,Personal Auto,Two-Door Car,34.651305
DR38127,California,M,85734639.0,46703.0,108.0,Personal Auto,Four-Door Car,678.100487
PU42145,California,M,241275040.0,14072.0,71.0,Personal Auto,Four-Door Car,511.2
KM33477,Oregon,M,85503866.0,21733.0,73.0,Corporate Auto,Four-Door Car,525.6
RI53167,Arizona,M,23086480.0,20811.0,61.0,Personal Auto,Four-Door Car,292.8
OF77789,Arizona,F,42546207.0,11904.0,61.0,Personal Auto,Two-Door Car,292.8
YB33445,Oregon,F,89828504.0,43490.0,114.0,Corporate Auto,SUV,174.588413
BA17836,California,M,78681660.0,57340.0,67.0,Corporate Auto,Four-Door Car,159.391681
JS43228,California,M,77042487.0,49088.0,97.0,Corporate Auto,Four-Door Car,698.4
BB11622,Nevada,M,105521700.0,47761.0,131.0,Personal Auto,SUV,232.711071
WK88044,Arizona,M,87378375.0,61281.0,110.0,Personal Auto,SUV,79.865605
EH16250,Arizona,M,77052833.0,25290.0,66.0,Personal Auto,Four-Door Car,382.085897
PU41872,Arizona,F,70392624.0,24239.0,88.0,Personal Auto,Four-Door Car,48.348319
HB85743,California,M,88380856.0,82664.0,114.0,Personal Auto,SUV,133.425609
MM71959,Arizona,M,87335273.0,83210.0,110.0,Personal Auto,Sports Car,528.0
MB83663,Oregon,F,95974748.0,38736.0,81.0,Personal Auto,Two-Door Car,561.414794
KH24214,Oregon,M,178579723.0,55437.0,64.0,Personal Auto,Four-Door Car,445.287788
AC40767,Washington,M,24978082.0,68041.0,6464.0,Personal Auto,Two-Door Car,165.570243
EG62398,California,F,79981438.0,29066.0,100.0,Personal Auto,SUV,844.229478
VS19949,Nevada,M,28976207.0,54337.0,72.0,Personal Auto,Four-Door Car,345.6
AM92343,Oregon,F,115995022.0,67616.0,96.0,Personal Auto,Four-Door Car,340.306584
GI68556,California,F,151479306.0,41082.0,63.0,Personal Auto,Two-Door Car,106.647493
XR64251,Nevada,F,27253564.0,36650.0,69.0,Personal Auto,Four-Door Car,56.60333
MK34957,Oregon,F,132977123.0,50631.0,112.0,Special Auto,SUV,784.65781
